"id";"cpu_percent";"ram_percent";"disk_percent";"download";"upload";"temp_celsius";"swap_percent";"tasks";"clock";"dataHora"
940;"2.2";"43.5";"48.5";"0.8";"0.2";"34.8";"52.8";"192.0";"3909.0";"2020-10-16 16:04:35"
941;"3.1";"43.5";"48.5";"0.4";"0.0";"35.0";"52.9";"192.0";"3909.0";"2020-10-16 16:04:40"
942;"3.4";"43.5";"48.5";"1.0";"0.4";"34.8";"52.8";"192.0";"3919.0";"2020-10-16 16:04:45"
943;"2.9";"43.5";"48.5";"0.8";"0.2";"34.8";"52.9";"192.0";"3909.0";"2020-10-16 16:04:50"
944;"3.1";"43.4";"48.5";"0.8";"0.2";"34.8";"52.8";"190.4";"3914.0";"2020-10-16 16:04:56"
945;"15.6";"43.6";"48.5";"1.2";"0.0";"42.0";"52.9";"194.6";"3914.0";"2020-10-16 16:05:01"
946;"2.9";"43.6";"48.5";"1.0";"0.4";"35.2";"53.0";"195.0";"3914.0";"2020-10-16 16:05:06"
947;"3.3";"43.6";"48.5";"1.0";"0.2";"36.0";"53.0";"195.0";"3924.0";"2020-10-16 16:05:11"
948;"4.2";"43.6";"48.5";"1.2";"0.2";"35.6";"53.0";"195.0";"3914.0";"2020-10-16 16:05:16"
949;"3.1";"43.6";"48.5";"0.8";"0.0";"35.0";"53.0";"195.0";"3909.0";"2020-10-16 16:05:21"
950;"4.6";"43.6";"48.5";"1.2";"0.2";"35.0";"52.9";"192.8";"3929.0";"2020-10-16 16:05:26"
951;"2.6";"43.6";"48.5";"0.8";"0.0";"35.6";"52.9";"192.0";"3753.8";"2020-10-16 16:05:31"
952;"3.5";"43.6";"48.5";"0.8";"0.0";"36.0";"52.9";"192.0";"3929.0";"2020-10-16 16:05:36"
953;"3.5";"43.5";"48.5";"0.4";"0.0";"35.4";"52.9";"192.0";"3924.0";"2020-10-16 16:05:42"
954;"3.2";"43.5";"48.5";"1.6";"0.2";"36.4";"52.9";"192.0";"3919.0";"2020-10-16 16:05:47"
955;"3.3";"43.6";"48.5";"0.6";"0.2";"37.2";"52.9";"192.0";"3909.0";"2020-10-16 16:05:52"
956;"6.7";"43.5";"48.5";"1.2";"0.0";"38.2";"52.8";"190.8";"3914.0";"2020-10-16 16:05:57"
957;"9.5";"43.6";"48.5";"1.4";"0.6";"39.4";"52.9";"194.8";"3904.0";"2020-10-16 16:06:02"
958;"6.4";"43.6";"48.5";"2.0";"0.6";"39.8";"53.0";"195.0";"3909.0";"2020-10-16 16:06:07"
959;"3.4";"43.6";"48.5";"0.8";"0.0";"35.2";"53.0";"195.0";"3929.0";"2020-10-16 16:06:12"
960;"3.2";"43.6";"48.5";"0.8";"0.2";"35.0";"52.9";"195.0";"3924.0";"2020-10-16 16:06:17"
961;"3.8";"43.6";"48.5";"0.8";"0.4";"35.8";"52.9";"194.6";"3919.0";"2020-10-16 16:06:22"
962;"2.2";"43.6";"48.5";"1.4";"0.2";"36.0";"52.9";"192.6";"3904.0";"2020-10-16 16:06:28"
963;"1.8";"43.6";"48.5";"1.2";"0.2";"35.0";"52.9";"192.0";"3904.0";"2020-10-16 16:06:33"
964;"3.4";"43.6";"48.5";"0.8";"0.2";"34.8";"52.9";"192.0";"3914.0";"2020-10-16 16:06:38"
965;"4.4";"43.6";"48.5";"0.6";"0.4";"35.0";"52.9";"192.0";"3904.0";"2020-10-16 16:06:43"
966;"3.8";"43.6";"48.5";"1.0";"0.2";"34.8";"52.9";"192.0";"3909.0";"2020-10-16 16:06:48"
967;"3.5";"43.6";"48.5";"1.0";"0.0";"34.4";"52.9";"191.2";"3914.0";"2020-10-16 16:06:53"
968;"11.3";"43.5";"48.5";"0.4";"0.0";"40.4";"52.9";"192.2";"3914.0";"2020-10-16 16:06:58"
969;"4.0";"43.6";"48.5";"1.0";"1.0";"37.6";"53.0";"195.0";"3909.0";"2020-10-16 16:07:03"
970;"3.5";"43.6";"48.5";"0.8";"1.4";"34.8";"53.0";"195.0";"3904.0";"2020-10-16 16:07:08"
971;"4.8";"43.6";"48.5";"0.8";"1.0";"35.2";"53.0";"195.0";"3929.0";"2020-10-16 16:07:14"
972;"3.7";"43.6";"48.5";"1.0";"0.2";"35.0";"53.0";"195.0";"3919.0";"2020-10-16 16:07:19"
973;"3.9";"43.6";"48.5";"0.8";"0.0";"35.4";"53.0";"194.2";"3914.0";"2020-10-16 16:07:24"
974;"2.6";"43.6";"48.5";"0.8";"0.2";"35.0";"52.9";"192.4";"3914.0";"2020-10-16 16:07:29"
975;"2.5";"43.6";"48.5";"0.6";"0.2";"34.8";"52.9";"192.0";"3919.0";"2020-10-16 16:07:34"
976;"2.8";"43.6";"48.5";"0.6";"0.0";"36.4";"52.9";"192.0";"3909.0";"2020-10-16 16:07:39"
977;"3.3";"43.6";"48.5";"0.8";"0.2";"34.8";"52.9";"192.0";"3909.0";"2020-10-16 16:07:44"
978;"3.1";"43.6";"48.5";"1.4";"0.2";"34.8";"52.9";"192.0";"3939.0";"2020-10-16 16:07:49"
979;"2.2";"43.5";"48.5";"1.0";"0.2";"35.2";"52.8";"190.8";"3924.0";"2020-10-16 16:07:55"
980;"13.5";"43.6";"48.5";"0.8";"0.2";"38.6";"52.9";"193.6";"3904.0";"2020-10-16 16:08:00"
981;"2.9";"43.6";"48.5";"1.0";"0.2";"35.0";"53.0";"195.0";"3904.0";"2020-10-16 16:08:05"
982;"3.1";"43.6";"48.5";"1.2";"0.0";"36.2";"53.0";"195.0";"3904.0";"2020-10-16 16:08:10"
983;"2.9";"43.6";"48.5";"0.8";"0.2";"35.2";"53.0";"195.0";"3904.0";"2020-10-16 16:08:15"
984;"2.8";"43.6";"48.5";"1.0";"0.0";"34.6";"53.0";"195.0";"3914.0";"2020-10-16 16:08:20"
985;"3.7";"43.6";"48.5";"1.2";"0.2";"34.8";"52.9";"193.4";"3909.0";"2020-10-16 16:08:25"
986;"3.6";"43.6";"48.5";"1.0";"0.2";"35.2";"52.9";"192.0";"3904.0";"2020-10-16 16:08:30"
987;"2.9";"43.6";"48.5";"0.6";"0.0";"34.8";"52.9";"192.0";"3919.0";"2020-10-16 16:08:35"
988;"3.2";"43.6";"48.5";"1.0";"0.0";"34.8";"52.9";"192.0";"3924.0";"2020-10-16 16:08:41"
989;"2.6";"43.6";"48.5";"1.0";"0.0";"35.0";"52.9";"192.0";"3904.0";"2020-10-16 16:08:46"
990;"3.2";"43.6";"48.5";"0.6";"0.0";"34.4";"52.9";"192.0";"3909.0";"2020-10-16 16:08:51"
991;"2.8";"43.5";"48.5";"1.2";"0.4";"34.2";"52.8";"190.4";"3904.0";"2020-10-16 16:08:56"
992;"15.0";"43.6";"48.5";"0.8";"0.2";"38.2";"53.0";"194.6";"3909.0";"2020-10-16 16:09:01"
993;"3.9";"43.6";"48.5";"1.0";"0.2";"34.4";"53.0";"195.0";"3904.0";"2020-10-16 16:09:06"
994;"5.4";"43.6";"48.5";"1.2";"0.2";"34.6";"53.0";"195.0";"3909.0";"2020-10-16 16:09:11"
995;"2.8";"43.6";"48.5";"0.8";"0.4";"35.2";"53.0";"195.0";"3919.0";"2020-10-16 16:09:16"
996;"3.3";"43.6";"48.5";"0.8";"0.0";"34.8";"53.0";"195.0";"3914.0";"2020-10-16 16:09:21"
997;"3.2";"43.6";"48.5";"1.0";"0.2";"35.0";"52.9";"192.8";"3909.0";"2020-10-16 16:09:27"
998;"4.4";"43.6";"48.5";"1.2";"0.0";"35.0";"52.9";"192.0";"3914.0";"2020-10-16 16:09:32"
999;"2.9";"43.6";"48.5";"0.8";"0.0";"35.2";"52.9";"192.0";"3919.0";"2020-10-16 16:09:37"
1000;"3.3";"43.6";"48.5";"0.8";"0.2";"34.8";"52.9";"192.0";"3904.0";"2020-10-16 16:09:42"
1001;"2.4";"43.6";"48.5";"1.2";"0.0";"35.2";"52.9";"192.0";"3919.0";"2020-10-16 16:09:47"
1002;"2.8";"43.6";"48.5";"0.8";"0.4";"35.6";"52.9";"191.6";"3919.0";"2020-10-16 16:09:52"
1003;"8.5";"43.5";"48.5";"0.8";"0.2";"38.2";"52.9";"191.4";"3904.0";"2020-10-16 16:09:57"
1004;"9.8";"43.7";"48.5";"1.0";"0.4";"36.8";"53.0";"194.8";"3904.0";"2020-10-16 16:10:02"
1005;"2.7";"43.7";"48.5";"1.6";"0.0";"35.4";"53.0";"195.0";"3909.0";"2020-10-16 16:10:08"
1006;"5.1";"43.7";"48.5";"0.6";"0.0";"35.2";"53.0";"195.0";"3904.0";"2020-10-16 16:10:13"
1007;"2.1";"43.7";"48.5";"0.8";"0.0";"35.2";"53.0";"195.0";"3909.0";"2020-10-16 16:10:18"
1008;"3.7";"43.7";"48.5";"1.4";"0.4";"35.4";"53.0";"194.6";"3909.0";"2020-10-16 16:10:23"
1009;"3.0";"43.6";"48.5";"0.8";"0.2";"35.6";"52.9";"192.6";"3904.0";"2020-10-16 16:10:28"
1010;"2.8";"43.6";"48.5";"1.4";"0.2";"35.6";"52.9";"192.0";"3914.0";"2020-10-16 16:10:33"
1011;"4.0";"43.6";"48.5";"1.6";"0.0";"36.2";"52.9";"192.0";"3914.0";"2020-10-16 16:10:38"
1012;"3.3";"43.6";"48.5";"1.6";"0.4";"34.4";"52.9";"192.0";"3909.0";"2020-10-16 16:10:43"
1013;"2.8";"43.6";"48.5";"0.8";"0.2";"34.4";"52.9";"192.0";"3914.0";"2020-10-16 16:10:49"
1014;"3.4";"43.6";"48.5";"1.0";"0.2";"34.6";"52.9";"191.2";"3914.0";"2020-10-16 16:10:54"
1015;"15.1";"43.6";"48.5";"0.8";"0.2";"37.6";"53.0";"192.6";"3919.0";"2020-10-16 16:10:59"
1016;"4.6";"43.6";"48.5";"0.8";"0.4";"35.2";"53.0";"195.0";"3914.0";"2020-10-16 16:11:04"
1017;"3.0";"43.6";"48.5";"0.8";"0.0";"34.8";"53.0";"195.0";"3914.0";"2020-10-16 16:11:09"
1018;"2.9";"43.6";"48.5";"1.0";"0.2";"34.4";"53.0";"195.0";"3904.0";"2020-10-16 16:11:14"
1019;"3.1";"43.7";"48.5";"0.6";"0.2";"35.0";"53.0";"195.0";"3909.0";"2020-10-16 16:11:19"
1020;"4.3";"43.6";"48.5";"1.6";"0.4";"34.6";"53.0";"193.8";"3914.0";"2020-10-16 16:11:24"
1021;"3.5";"43.6";"48.5";"0.6";"0.2";"34.8";"52.9";"192.2";"3929.0";"2020-10-16 16:11:29"
1022;"2.0";"43.6";"48.5";"1.0";"0.2";"34.6";"52.9";"192.0";"3924.0";"2020-10-16 16:11:35"
1023;"3.6";"43.6";"48.5";"0.6";"0.0";"34.8";"52.9";"192.0";"3929.0";"2020-10-16 16:11:40"
1024;"3.1";"43.6";"48.5";"0.8";"0.2";"35.0";"52.9";"192.0";"3914.0";"2020-10-16 16:11:45"
1025;"3.0";"43.6";"48.5";"0.8";"0.0";"35.2";"52.9";"192.0";"3909.0";"2020-10-16 16:11:50"
1026;"3.8";"43.6";"48.5";"0.6";"0.4";"35.8";"52.9";"190.8";"3904.0";"2020-10-16 16:11:55"
1027;"15.0";"43.6";"48.5";"0.6";"0.2";"39.0";"53.0";"193.6";"3909.0";"2020-10-16 16:12:00"
1028;"3.7";"43.7";"48.5";"0.6";"0.2";"35.2";"53.0";"195.0";"3904.0";"2020-10-16 16:12:05"
1029;"3.6";"43.7";"48.5";"1.0";"0.0";"35.6";"53.1";"195.0";"3914.0";"2020-10-16 16:12:10"
1030;"1.6";"43.7";"48.5";"0.8";"0.2";"35.0";"53.0";"195.0";"3904.0";"2020-10-16 16:12:15"
1031;"2.6";"43.7";"48.5";"1.0";"0.4";"36.2";"53.0";"195.0";"3904.0";"2020-10-16 16:12:21"
1032;"5.3";"43.6";"48.5";"1.4";"0.4";"38.0";"52.9";"193.4";"3904.0";"2020-10-16 16:12:26"
1033;"2.7";"43.6";"48.5";"0.6";"0.0";"35.0";"52.9";"192.0";"3919.0";"2020-10-16 16:12:31"
1034;"2.9";"43.6";"48.5";"0.8";"0.2";"35.2";"52.9";"192.0";"3929.0";"2020-10-16 16:12:36"
1035;"2.4";"43.6";"48.5";"0.6";"0.0";"35.6";"52.9";"192.0";"3909.0";"2020-10-16 16:12:41"
1036;"2.7";"43.6";"48.5";"1.0";"0.2";"35.4";"52.9";"192.0";"3924.0";"2020-10-16 16:12:46"
1037;"3.6";"43.6";"48.5";"0.8";"0.0";"35.2";"52.9";"192.0";"3909.0";"2020-10-16 16:12:51"
1038;"5.1";"43.5";"48.5";"0.8";"0.2";"36.6";"52.9";"190.8";"3914.0";"2020-10-16 16:12:56"
1039;"13.9";"43.7";"48.5";"0.8";"0.4";"40.8";"53.1";"194.6";"3934.0";"2020-10-16 16:13:02"
1040;"3.5";"43.7";"48.5";"0.8";"0.2";"35.4";"53.0";"195.0";"3909.0";"2020-10-16 16:13:07"
1041;"2.3";"43.7";"48.5";"0.4";"0.2";"35.0";"53.0";"195.0";"3904.0";"2020-10-16 16:13:12"
1042;"2.9";"43.7";"48.5";"0.8";"0.0";"35.8";"53.1";"195.0";"3934.0";"2020-10-16 16:13:17"
1043;"3.4";"43.7";"48.5";"0.8";"0.0";"35.2";"53.0";"195.0";"3924.0";"2020-10-16 16:13:22"
1044;"3.2";"43.6";"48.5";"1.0";"0.4";"35.0";"53.0";"192.8";"3909.0";"2020-10-16 16:13:27"
1045;"2.3";"43.6";"48.5";"0.4";"0.2";"34.8";"52.9";"192.0";"3909.0";"2020-10-16 16:13:32"
1046;"2.1";"43.6";"48.5";"0.4";"0.0";"35.0";"52.9";"192.0";"3914.0";"2020-10-16 16:13:37"
1047;"3.4";"43.6";"48.5";"0.8";"0.2";"35.2";"52.9";"192.0";"3914.0";"2020-10-16 16:13:42"
1048;"2.7";"43.6";"48.5";"0.4";"0.2";"35.2";"52.9";"192.0";"3909.0";"2020-10-16 16:13:48"
1049;"3.9";"43.6";"48.5";"0.6";"0.2";"35.0";"52.9";"191.6";"3919.0";"2020-10-16 16:13:53"
1050;"10.0";"43.6";"48.5";"0.8";"0.0";"39.0";"52.9";"191.6";"3919.0";"2020-10-16 16:13:58"
1051;"6.5";"43.7";"48.5";"1.0";"0.4";"38.6";"53.0";"195.0";"3909.0";"2020-10-16 16:14:03"
1052;"3.4";"43.7";"48.5";"0.8";"0.0";"35.6";"53.0";"195.0";"3904.0";"2020-10-16 16:14:08"
1053;"2.7";"43.7";"48.5";"0.4";"0.2";"35.2";"53.1";"195.0";"3914.0";"2020-10-16 16:14:13"
1054;"2.2";"43.7";"48.5";"0.8";"0.2";"35.6";"53.0";"195.0";"3904.0";"2020-10-16 16:14:18"
1055;"3.8";"43.7";"48.5";"1.0";"0.2";"35.4";"53.0";"194.2";"3904.0";"2020-10-16 16:14:23"
1056;"3.5";"43.6";"48.5";"0.6";"0.2";"35.4";"53.0";"192.4";"3914.0";"2020-10-16 16:14:29"
1057;"3.1";"43.6";"48.5";"0.8";"0.2";"36.0";"53.0";"192.0";"3914.0";"2020-10-16 16:14:34"
1058;"2.7";"43.6";"48.5";"1.2";"0.0";"35.4";"53.0";"192.0";"3909.0";"2020-10-16 16:14:39"
1059;"3.9";"43.6";"48.5";"1.0";"0.2";"35.6";"53.0";"192.0";"3909.0";"2020-10-16 16:14:44"
1060;"2.8";"43.7";"48.5";"0.4";"0.0";"36.2";"53.0";"192.0";"3909.0";"2020-10-16 16:14:49"
1061;"4.0";"43.6";"48.5";"0.8";"0.4";"35.2";"53.0";"191.2";"3929.0";"2020-10-16 16:14:54"
1062;"19.5";"43.4";"48.5";"0.8";"0.2";"43.6";"53.0";"192.6";"3909.0";"2020-10-16 16:14:59"
1063;"3.3";"43.5";"48.5";"0.6";"0.4";"36.2";"53.1";"195.0";"3919.0";"2020-10-16 16:15:04"
1064;"2.1";"43.5";"48.5";"0.2";"0.0";"35.8";"53.1";"195.0";"3914.0";"2020-10-16 16:15:09"
1065;"3.0";"43.5";"48.5";"0.6";"0.2";"36.2";"53.1";"195.0";"3909.0";"2020-10-16 16:15:15"
1066;"4.8";"43.5";"48.5";"13.8";"1.8";"38.0";"53.1";"195.4";"3904.0";"2020-10-16 16:15:20"
1067;"3.8";"43.5";"48.5";"1.2";"0.2";"35.4";"53.0";"194.8";"3909.0";"2020-10-16 16:15:25"
1068;"2.1";"43.5";"48.5";"2.4";"0.6";"35.8";"53.0";"193.2";"3914.0";"2020-10-16 16:15:30"
1069;"3.0";"43.5";"48.5";"0.8";"0.2";"35.4";"53.0";"193.0";"3914.0";"2020-10-16 16:15:35"
1070;"2.6";"43.5";"48.5";"0.4";"0.0";"34.6";"53.0";"193.0";"3929.0";"2020-10-16 16:15:40"
1071;"3.8";"43.5";"48.5";"0.6";"0.2";"35.2";"53.0";"193.0";"3914.0";"2020-10-16 16:15:45"
1072;"3.9";"43.5";"48.5";"0.6";"0.0";"34.8";"53.0";"193.0";"3904.0";"2020-10-16 16:15:50"
1073;"4.0";"43.5";"48.5";"0.8";"0.4";"35.0";"53.0";"191.4";"3904.0";"2020-10-16 16:15:55"
1074;"15.2";"43.6";"48.5";"0.6";"0.4";"41.8";"53.1";"195.4";"3909.0";"2020-10-16 16:16:01"
1075;"2.9";"43.6";"48.5";"0.6";"0.2";"35.0";"53.1";"196.0";"3904.0";"2020-10-16 16:16:06"
1076;"3.2";"43.6";"48.5";"0.6";"0.0";"35.4";"53.1";"196.0";"3904.0";"2020-10-16 16:16:11"
1077;"4.4";"43.6";"48.5";"0.4";"0.4";"35.0";"53.1";"196.0";"3904.0";"2020-10-16 16:16:16"
1078;"3.2";"43.6";"48.5";"0.6";"0.2";"35.2";"53.1";"196.0";"3904.0";"2020-10-16 16:16:21"
1079;"4.2";"43.5";"48.5";"0.8";"0.4";"35.0";"53.0";"194.4";"3904.0";"2020-10-16 16:16:26"
1080;"2.2";"43.5";"48.5";"0.6";"0.0";"35.4";"53.0";"193.0";"3909.0";"2020-10-16 16:16:31"
1081;"3.0";"43.5";"48.5";"0.4";"0.2";"35.4";"53.0";"193.0";"3909.0";"2020-10-16 16:16:36"
1082;"3.4";"43.5";"48.5";"0.8";"0.0";"35.0";"53.0";"194.0";"3904.0";"2020-10-16 16:16:42"
1083;"3.6";"43.5";"48.5";"0.8";"0.4";"35.2";"53.0";"194.0";"3924.0";"2020-10-16 16:16:47"
1084;"3.3";"43.5";"48.5";"0.8";"0.2";"35.2";"53.0";"194.0";"3904.0";"2020-10-16 16:16:52"
1085;"6.4";"43.5";"48.5";"0.8";"0.0";"37.6";"53.0";"192.8";"3929.0";"2020-10-16 16:16:57"
1086;"10.7";"43.6";"48.5";"0.6";"0.2";"40.4";"53.1";"196.4";"3909.0";"2020-10-16 16:17:02"
1087;"3.3";"43.6";"48.5";"0.4";"0.2";"36.0";"53.1";"196.0";"3914.0";"2020-10-16 16:17:07"
1088;"2.0";"43.6";"48.5";"1.0";"0.2";"35.4";"53.1";"196.0";"3909.0";"2020-10-16 16:17:12"
1089;"4.3";"43.6";"48.5";"0.6";"1.6";"35.8";"53.1";"196.0";"3949.0";"2020-10-16 16:17:17"
1090;"3.2";"43.6";"48.5";"1.2";"1.0";"35.6";"53.1";"195.6";"3914.0";"2020-10-16 16:17:22"
1091;"2.7";"43.6";"48.5";"0.4";"0.2";"37.6";"53.0";"193.6";"3909.0";"2020-10-16 16:17:28"
1092;"2.4";"43.6";"48.5";"0.8";"0.2";"36.2";"53.0";"193.0";"3914.0";"2020-10-16 16:17:33"
1093;"2.9";"43.6";"48.5";"1.0";"0.2";"35.4";"53.0";"193.0";"3904.0";"2020-10-16 16:17:38"
1094;"3.1";"43.6";"48.5";"1.2";"0.2";"35.2";"53.0";"193.0";"3929.0";"2020-10-16 16:17:43"
1095;"3.8";"43.6";"48.5";"1.0";"0.4";"35.0";"53.0";"193.0";"3914.0";"2020-10-16 16:17:48"
1096;"1.7";"43.5";"48.5";"0.8";"0.4";"35.0";"53.0";"192.2";"3924.0";"2020-10-16 16:17:53"
1097;"11.8";"43.5";"48.5";"0.8";"0.2";"41.0";"53.0";"193.2";"3904.0";"2020-10-16 16:17:58"
1098;"4.3";"43.6";"48.5";"1.2";"0.6";"38.0";"53.1";"196.0";"3909.0";"2020-10-16 16:18:03"
1099;"2.6";"43.6";"48.5";"0.6";"0.0";"35.2";"53.1";"196.0";"3909.0";"2020-10-16 16:18:09"
1100;"3.9";"43.6";"48.5";"0.6";"0.2";"35.2";"53.1";"196.0";"3909.0";"2020-10-16 16:18:14"
1101;"2.3";"43.6";"48.5";"1.2";"0.4";"35.4";"53.1";"196.0";"3909.0";"2020-10-16 16:18:19"
1102;"3.9";"43.6";"48.5";"4.4";"2.0";"35.2";"53.1";"195.2";"3909.0";"2020-10-16 16:18:24"
1103;"3.3";"43.6";"48.5";"1.4";"1.0";"35.2";"53.1";"193.4";"3914.0";"2020-10-16 16:18:29"
1104;"3.2";"43.6";"48.5";"0.6";"0.2";"35.0";"53.1";"193.0";"3904.0";"2020-10-16 16:18:34"
1105;"3.6";"43.6";"48.5";"0.8";"0.0";"35.2";"53.0";"193.0";"3914.0";"2020-10-16 16:18:39"
1106;"3.3";"43.6";"48.5";"0.8";"0.2";"35.2";"53.1";"193.0";"3919.0";"2020-10-16 16:18:44"
1107;"2.5";"43.6";"48.5";"0.6";"0.0";"35.2";"53.1";"193.0";"3919.0";"2020-10-16 16:18:49"
1108;"2.1";"43.5";"48.5";"0.0";"0.0";"35.4";"53.0";"191.8";"3914.0";"2020-10-16 16:18:55"
1109;"13.5";"43.6";"48.5";"1.2";"0.4";"38.4";"53.1";"194.6";"3904.0";"2020-10-16 16:19:00"
1110;"2.7";"43.6";"48.5";"0.6";"0.4";"35.8";"53.1";"196.0";"3914.0";"2020-10-16 16:19:05"
1111;"3.8";"43.6";"48.5";"0.6";"0.0";"35.6";"53.1";"196.0";"3924.0";"2020-10-16 16:19:10"
1112;"4.4";"43.7";"48.5";"1.0";"0.0";"35.2";"53.2";"196.0";"3929.0";"2020-10-16 16:19:15"
1113;"3.8";"43.6";"48.5";"1.0";"0.0";"35.6";"53.1";"196.0";"3929.0";"2020-10-16 16:19:20"
1114;"3.2";"43.6";"48.5";"1.0";"0.6";"35.2";"53.1";"194.4";"3904.0";"2020-10-16 16:19:25"
1115;"3.2";"43.6";"48.5";"0.8";"0.2";"35.4";"53.1";"193.0";"3909.0";"2020-10-16 16:19:30"
1116;"2.6";"43.6";"48.5";"1.0";"0.2";"36.2";"53.0";"193.0";"3909.0";"2020-10-16 16:19:36"
1117;"3.3";"43.6";"48.5";"0.6";"0.2";"35.4";"53.0";"193.0";"3924.0";"2020-10-16 16:19:41"
1118;"3.6";"43.6";"48.5";"0.6";"0.2";"36.4";"53.1";"193.0";"3909.0";"2020-10-16 16:19:46"
1119;"2.8";"43.6";"48.5";"1.0";"0.0";"36.2";"53.0";"193.0";"3904.0";"2020-10-16 16:19:51"
1120;"3.2";"43.5";"48.5";"1.0";"0.2";"37.4";"53.0";"191.4";"3914.0";"2020-10-16 16:19:56"
1121;"16.1";"43.7";"48.5";"1.0";"0.2";"39.6";"53.2";"195.6";"3748.8";"2020-10-16 16:20:01"
1122;"3.3";"43.7";"48.5";"0.8";"0.4";"35.0";"53.1";"196.0";"3904.0";"2020-10-16 16:20:06"
1123;"3.6";"43.7";"48.5";"1.0";"0.2";"34.8";"53.2";"196.0";"3909.0";"2020-10-16 16:20:11"
1124;"2.8";"43.7";"48.5";"1.4";"0.2";"35.2";"53.2";"196.0";"3909.0";"2020-10-16 16:20:16"
1125;"2.4";"43.7";"48.5";"0.4";"0.0";"35.0";"53.1";"195.4";"3909.0";"2020-10-16 16:20:22"
1126;"4.0";"43.7";"48.5";"0.8";"0.4";"35.4";"53.1";"192.8";"3909.0";"2020-10-16 16:20:27"
1127;"3.0";"43.7";"48.5";"0.4";"0.0";"35.2";"53.1";"192.0";"3924.0";"2020-10-16 16:20:32"
1128;"3.0";"43.6";"48.5";"0.8";"0.0";"35.6";"53.1";"192.0";"3914.0";"2020-10-16 16:20:37"
1129;"3.1";"43.6";"48.5";"0.8";"0.0";"35.0";"53.1";"192.0";"3919.0";"2020-10-16 16:20:42"
1130;"3.0";"43.7";"48.5";"2.4";"0.0";"35.0";"53.1";"192.0";"3904.0";"2020-10-16 16:20:47"
1131;"2.3";"43.7";"48.5";"1.0";"0.4";"35.2";"53.1";"191.6";"3919.0";"2020-10-16 16:20:52"
1132;"9.1";"43.6";"48.5";"0.8";"0.2";"38.2";"53.0";"191.0";"3914.0";"2020-10-16 16:20:57"
1133;"8.1";"43.7";"48.5";"0.6";"0.2";"35.8";"53.1";"194.8";"3919.0";"2020-10-16 16:21:02"
1134;"2.8";"43.7";"48.5";"1.0";"0.0";"35.4";"53.1";"195.0";"3904.0";"2020-10-16 16:21:08"
1135;"2.9";"43.7";"48.5";"0.8";"0.2";"35.2";"53.1";"195.0";"3904.0";"2020-10-16 16:21:13"
1136;"3.6";"43.7";"48.5";"1.0";"0.2";"35.4";"53.1";"195.0";"3909.0";"2020-10-16 16:21:18"
1137;"3.1";"43.7";"48.5";"1.0";"0.2";"35.4";"53.1";"194.6";"3909.0";"2020-10-16 16:21:23"
1138;"4.4";"43.7";"48.5";"1.0";"0.0";"35.2";"53.1";"192.6";"3914.0";"2020-10-16 16:21:28"
1139;"1.9";"43.7";"48.5";"1.0";"0.0";"35.4";"53.1";"192.0";"3919.0";"2020-10-16 16:21:33"
1140;"4.2";"43.7";"48.5";"0.2";"0.0";"35.2";"53.1";"192.0";"3929.0";"2020-10-16 16:21:38"
1141;"2.6";"43.6";"48.5";"0.8";"0.4";"35.0";"53.0";"192.0";"3909.0";"2020-10-16 16:21:43"
1142;"2.5";"43.6";"48.5";"0.4";"0.0";"35.0";"52.9";"192.0";"3904.0";"2020-10-16 16:21:48"
1143;"3.0";"43.6";"48.5";"0.8";"0.4";"35.4";"52.9";"191.2";"3904.0";"2020-10-16 16:21:54"
1144;"16.0";"43.6";"48.5";"1.0";"0.4";"41.4";"52.9";"192.6";"3909.0";"2020-10-16 16:21:59"
1145;"2.5";"43.6";"48.5";"1.6";"0.4";"36.0";"53.0";"195.0";"3924.0";"2020-10-16 16:22:04"
1146;"3.9";"43.6";"48.5";"0.4";"0.0";"35.6";"53.0";"195.0";"3909.0";"2020-10-16 16:22:09"
1147;"2.2";"43.6";"48.5";"1.0";"0.0";"36.8";"53.0";"195.0";"3909.0";"2020-10-16 16:22:14"
1148;"2.4";"43.6";"48.5";"0.4";"0.0";"34.6";"53.0";"195.0";"3904.0";"2020-10-16 16:22:19"
1149;"4.7";"43.6";"48.5";"1.0";"0.0";"34.8";"52.9";"193.8";"3914.0";"2020-10-16 16:22:24"
1150;"3.3";"43.6";"48.5";"1.2";"0.0";"35.0";"52.9";"192.2";"3909.0";"2020-10-16 16:22:29"
1151;"3.0";"43.6";"48.5";"0.4";"0.4";"35.0";"52.9";"192.0";"3914.0";"2020-10-16 16:22:35"
1152;"2.8";"43.6";"48.5";"0.8";"0.0";"35.0";"52.9";"192.0";"3919.0";"2020-10-16 16:22:40"
1153;"2.4";"43.6";"48.5";"1.0";"0.4";"35.0";"52.9";"192.0";"3914.0";"2020-10-16 16:22:45"
1154;"4.2";"43.6";"48.5";"1.0";"0.2";"35.0";"52.9";"192.0";"3929.0";"2020-10-16 16:22:50"
1155;"3.0";"43.6";"48.5";"1.2";"0.6";"35.2";"52.9";"190.8";"3914.0";"2020-10-16 16:22:55"
1156;"15.2";"43.6";"48.5";"1.2";"0.0";"38.6";"53.0";"193.6";"3914.0";"2020-10-16 16:23:00"
1157;"3.9";"43.6";"48.5";"0.8";"0.4";"35.4";"53.0";"195.0";"3919.0";"2020-10-16 16:23:05"
